Date,Username,User tag,Content,Mentions,link
"2023-06-19,14:41:26","awliang","#0","Hello and welcome to the <#1018999236144156722> channel <:nfteth:822186186016948314>

Feel free to reach out to the MetaMask Team at any point with your questions!

👀 **ABOUT**
A crypto wallet & gateway to blockchain apps

**Buy, store, send and swap tokens**
Available as a browser extension and as a mobile app, MetaMask equips you with a key vault, secure login, token wallet, and token exchange—everything you need to manage your digital assets.

**Explore blockchain apps**
MetaMask provides the simplest yet most secure way to connect to blockchain-based applications. You are always in control when interacting on the new decentralized web.

**Own your data**
MetaMask generates passwords and keys on your device, so only you have access to your accounts and data. You always choose what to share and what to keep private.

---

**Connect with MetaMask SDK**
MetaMask provides the simplest yet most secure way to connect your blockchain-based applications to millions of MetaMask Wallet users via MetaMask SDK.
Our goal is to enable delightful user experiences for your apps that are built for diverse communities of users and use-cases, and compatible with various platforms.

**Linea**
A developer-ready zk rollup for scaling Ethereum dapps.
Projects across web3 are building with Linea to unlock new capabilities without compromising the security and developer experience of L1 Ethereum.


🏆 **PRIZE OVERVIEW**

Just deploy on Linea
**We have $2500 max for up to 2 winners**

Mobile Fun with the MetaMask SDK
**We have $2500 max for up to 2 winners**

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/waterloo2023/prizes


👀 **WORKSHOP**
https://youtu.be/38z-ROHxduM


🔗 **IMPORTANT LINKS**
Linea Helpful Materials:
https://docs.linea.build/overview
https://community.linea.build/
https://support.linea.build/hc/en-us
MetaMask SDK Useful Materials:
https://docs.metamask.io/wallet/how-to/use-sdk/
https://www.youtube.com/watch?v=1ElzZ8KU7Lg","",""
"2023-06-23,17:28:30","_emjlin","#0","hihi! please dm me on TG @pokemilymon if you want any Linea test ETH!","",""
"2023-06-24,19:14:21","greenc4rd","#0","Hey, has anybody ever successfully built metamask from source and used it in a browser?","",""
"2023-06-24,19:15:49","greenc4rd","#0","I've been trying to do that and successfully built, but it doesn't seem to actually work in the browser. Totally unmodified, except for the addition of my Infura key as per the docs.","",""
"2023-06-24,19:16:05","greenc4rd","#0","Is there anybody on the team that I could ask some questions about this?","",""
"2023-06-24,20:23:42","_emjlin","#0","Hey hey Daniel! I’m on the Linea team - but I’ll send your question to our MetaMask team

I can’t guarantee they’ll be checking their messages given that it’s a Saturday and most of them are in Europe 😦","greenc4rd#0",""
"2023-06-24,20:27:38","_emjlin","#0","Were you running these instructions? https://github.com/MetaMask/metamask-extension

I can try it on my machine","",""
"2023-06-25,02:19:00","greenc4rd","#0","sorry, didn't see your message in time","",""
"2023-06-25,02:19:16","greenc4rd","#0","I just cloned the repo and followed the readme","",""
"2023-06-25,02:19:29","greenc4rd","#0","with the exception that I ran yarn install before building","",""
"2023-06-25,02:19:51","greenc4rd","#0","because otherwise you get an error from missing dependencies","",""
"2023-06-25,02:21:15","greenc4rd","#0","but basically I was able to build once with ""yarn dist"" but the extension simply didn't work (it wasn't able to connect to dapps, it simply wouldn't open up)","",""
"2023-06-25,02:21:37","greenc4rd","#0","later, I wiped the entire thing and cloned it again","",""
"2023-06-25,02:21:43","greenc4rd","#0","repeated the procedure","",""
"2023-06-25,02:22:01","greenc4rd","#0","and now it is freezing after: 
scripts:core:dev:standardEntryPoints: Bundle end: ""primary""","",""
"2023-06-25,02:22:42","greenc4rd","#0","a similar thing that people were reporting here: https://github.com/MetaMask/metamask-extension/issues/14451","",""
"2023-06-25,02:23:03","greenc4rd","#0","seems this was never resolved, but the issue was closed because there were other people who had builds failing for other reasons","",""
"2023-06-25,02:23:14","greenc4rd","#0","I also tried ""yarn start""","",""
"2023-06-25,02:23:34","greenc4rd","#0","and ""yarn start --platform=chrome"" to just build for chrome, but all to no avail","",""
"2023-06-25,02:25:42","greenc4rd","#0","the complete set of steps to reproduce is as follows:","",""
"2023-06-25,02:26:08","greenc4rd","#0","1. git clone https://github.com/MetaMask/metamask-extension.git","",""
"2023-06-25,02:26:56","greenc4rd","#0","2. cd metamask-extension","",""
"2023-06-25,02:27:18","greenc4rd","#0","3. cp .metamakrc.dist .metamaskrc","",""
"2023-06-25,02:28:02","greenc4rd","#0","4. add the Infura ID to the INFURA_PROJECT_ID= on line 5 of .metamaskrc","",""
"2023-06-25,02:28:10","greenc4rd","#0","6. yarn install","",""
"2023-06-25,02:28:20","greenc4rd","#0","7. yarn start","",""
"2023-06-25,02:29:07","greenc4rd","#0","I tried replacing step 7 with ""yarn dist"" and ""yarn start --platform=chrome"" and ""yarn dist --platform=chrome"" all with the same freezing at the same step in building, as outlined above.","",""
"2023-06-25,02:35:17","greenc4rd","#0","note that the ""yarn dist"" variations seem to actually freeze at ""Finished 'static:prod'"" but I think thst's just because of the difference in verbosity between start and dist","",""
"2023-06-25,02:36:21","greenc4rd","#0","also, as to the ""where"": I tried on WSL initially, then switched to Windows","",""
"2023-06-25,02:37:46","greenc4rd","#0","in windows I just performed the equivalent actions as outlined above, but I just copied the file in step 3 in the file explorer","",""
"2023-06-25,06:35:02","kannu","#2618","can anyone sent some test token on Linea  on these two accounts?
0x2cA7f10827ef2833f0785F23e12bC39b8D80780A
0x9b39249FC8820372A48a6C51E4CeffaFf355b8D2","",""
"2023-06-25,07:11:53","_emjlin","#0","<@866378337064976414> sent!","kannu#2618",""
"2023-06-25,09:03:29","greenc4rd","#0","Hey, my team's video upload didn't work via the ethglobal web app","",""
"2023-06-25,09:03:35","greenc4rd","#0","it seems to be absent in the preview","",""
"2023-06-25,09:03:50","greenc4rd","#0","is it possible to send one of the metamask reps the video directly?","",""
"2023-07-10,14:07:16","awliang","#0","","","https://cdn.discordapp.com/attachments/1018999236144156722/1128024657786830939/Screenshot_2023-07-10_at_12.png"
"2023-07-17,10:02:59","awliang","#0","Hello and welcome to the <#1018999236144156722> channel <:nfteth:822186186016948314>

Feel free to reach out to the MetaMask Team at any point with your questions!

👀 **ABOUT**

**A crypto wallet & gateway to blockchain apps**

**Buy, store, send and swap tokens**

Available as a browser extension and as a mobile app, MetaMask equips you with a key vault, secure login, token wallet, and token exchange—everything you need to manage your digital assets.

**Explore blockchain apps**

MetaMask provides the simplest yet most secure way to connect to blockchain-based applications. You are always in control when interacting on the new decentralized web.

**Own your data**

MetaMask generates passwords and keys on your device, so only you have access to your accounts and data. You always choose what to share and what to keep private.

**Connect with MetaMask SDK**

MetaMask provides the simplest yet most secure way to connect your blockchain-based applications to millions of MetaMask Wallet users via MetaMask SDK.  
  
Our goal is to enable delightful user experiences for your apps that are built for diverse communities of users and use-cases, and compatible with various platforms.

**Linea**

A developer-ready zk rollup for scaling Ethereum dapps.

Projects across web3 are building with Linea to unlock new capabilities without compromising the security and developer experience of L1 Ethereum.


🏆 **PRIZE OVERVIEW**

🦊 Best dapp on MetaMask SDK - $2,000 x 5
🥷 Build a dapp on Linea - $2,000 x 3
🖼 Build an NFT indexer on Linea - $2,000 x 2

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/paris2023/prizes


🚀 **WORKSHOP**
Linea in the L2 Landscape: How to and where do you build?
Time: 06:00 PM CEST – Jul 21, 2023
Location: Workshop Room 2


🔗 **IMPORTANT LINKS**
https://metamask.io/sdk/
https://c0f4f41c-2f55-4863-921b-sdk-docs.github.io/guide/metamask-sdk-unity.html
https://docs.linea.build
https://support.linea.build/hc/en-us","",""
"2023-07-18,09:41:53","leeederek","#0","Hi Metamask team, I see there are no prizes for using Metamask Snaps explicitly - will there be people form the Metamask team available to answer questions about Snaps? Would it qualify under ""best dapp on metamask sdk""?","",""
"2023-07-21,09:38:31","mikesposito","#2665","Hey <@459963806450450432>! The bounty is specific for using the Metamask SDK, so if it is not used in your project it would not meet the bounty requirements, despite of the Snap. But you can definitely ask questions about it at the Metamask stand or to mentors","leeederek#0",""
"2023-07-21,15:20:35","youtpout","#0","Hello, I’m building a NftIndexer for linea, if an other team build the same thing I’m open, or I’m looking for a frontend developer","",""
"2023-07-21,15:35:36","arjanjohan","#0","gm i have trouble accessing the linea faucets. can anyone share a working one or send us some funds to test our contracts?","",""
"2023-07-21,15:48:59","albe111","#0","Dmed you","youtpout#0",""
"2023-07-21,16:13:19","_emjlin","#0","hihi @here I can send LInea ETH if people message me on telegram: @pokemilymon","",""
"2023-07-21,16:14:53","_emjlin","#0","what's your address?","arjanjohan#0",""
"2023-07-21,16:25:32","sibkatya","#0","0x12642c2d22b9B148a941f124BDb7B6BcB78C89FE please send us ETH","",""
"2023-07-21,16:30:39","arjanjohan","#0","0x388615CDF39FE5934Ac05AcFf2bbB86DB933CcB7","_emjlin#0",""
"2023-07-21,16:50:41","colingplatt","#0","Is anyone else having issues with the RPC?","",""
"2023-07-21,16:50:51","colingplatt","#0","Linea Goerli","",""
"2023-07-21,17:11:58","_emjlin","#0","sent!","arjanjohan#0",""
"2023-07-21,17:12:11","_emjlin","#0","Is anyone else having issues with the","",""
"2023-07-21,17:39:21","arjanjohan","#0","received, thank you! 🙏","_emjlin#0",""
"2023-07-21,18:08:00","metoinside","#0","Hello <@501535981724499988> or anyone from Metamask team,
Can you please send some test Linea ETH on this account: 0xa9B3e57A741D5dDe1940A8F6f076DB4B00fD7612
Thanks in advance","_emjlin#0",""
"2023-07-21,18:18:30","_emjlin","#0","Sent!","metoinside#0",""
"2023-07-21,18:22:11","_emjlin","#0","Lmk if you got it","",""
"2023-07-21,18:36:42","metoinside","#0","Yeap, we have it. Thanks Emily","_emjlin#0",""
"2023-07-21,20:43:34","rickk","#0","Can I also get some please:

0x1ADB39541ddf5e2A9081f4f8454F31BC56C75A4B","_emjlin#0",""
"2023-07-21,20:43:48","rickk","#0","Gas is very expensive","",""
"2023-07-22,05:25:36","sibkatya","#0","Hi there) Do you know what protocols or dapps are available on Linea at the moment? We know only Biconomy. Maybe anything else?","",""
"2023-07-22,05:26:54","sibkatya","#0","<@501535981724499988>","_emjlin#0",""
"2023-07-22,06:54:17","albe111","#0","0x9d8004ff22964b53fe88eb15c52ba6abad63087f

Hey can I have some linea eth please?","",""
"2023-07-22,08:15:39","elshan_eth","#0","Hi","",""
"2023-07-22,08:15:51","elshan_eth","#0","Can I get testnet Linea ETH?","",""
"2023-07-22,08:16:03","elshan_eth","#0","it's so expensive","",""
"2023-07-22,08:16:16","elshan_eth","#0","5-10 ETH  will be good","",""
"2023-07-22,08:16:44","elshan_eth","#0","0x85fbC7b5087cC7b4Fe3Fe97755D8E01c9Fd727D9","",""
"2023-07-22,08:25:00","elshan_eth","#0","Guys?","",""
"2023-07-22,08:28:22","elshan_eth","#0","<@501535981724499988> Can you help me? Thanks","_emjlin#0",""
"2023-07-22,08:28:59","_emjlin","#0","hmm I don't think it should be getting to 5 or 10? How big is your contract","elshan_eth#0",""
"2023-07-22,08:31:54","elshan_eth","#0","We have contract creation going to 0.02  ETH, but we haven't started using bridges yet. It seems that 5-10 would be enough for the testing and the live demo to run for a sufficient time.

Can we ask for a 1 ETH and if it runs out, then ask again?","",""
"2023-07-22,08:32:01","ocandocrypto","#0","Hey guys, we're working with Metamask SDK but I'd like to ask which doc do we have to add to our repository to participate with you guys? I think yesterday you said something like add a txt doc in repo. Can ypu pls help us with details?","",""
"2023-07-22,11:11:22","andreolf","#0","Hey all, we are here at the booth if you have questions!","",""
"2023-07-22,13:09:40","sibkatya","#0","Hi) does the rpc work?","",""
"2023-07-22,14:13:31","_emjlin","#0","I think it might be down right now - checking with the team 😦","sibkatya#0",""
"2023-07-22,15:37:26","_emjlin","#0","Hi does the rpc work","",""
"2023-07-22,16:29:37","vovunku","#0","Hi! Can I submit a contract call with a value (payment) via qr code??","",""
"2023-07-22,19:23:38","_marcus","#0","Hi could someone send some linea test eth to this account 0x7730B4Cdc1B1E7a33A309AB7205411faD009C106","",""
"2023-07-22,19:23:44","_marcus","#0","Thank you 🙏","",""
"2023-07-22,19:57:01","_emjlin","#0","Sent!","_marcus#0",""
"2023-07-22,20:54:07","colingplatt","#0","having more issues with Linea, getting secondary node pickup but not seeing it with the RPC","",""
"2023-07-22,21:28:29","sibkatya","#0","the txs are pending even with high gasFees, smth is wrong","",""
"2023-07-22,21:35:09","seeinplays","#0","how would I bridge goerli to testnet linea","",""
"2023-07-22,21:57:59","rutefig","#0","hey, can I have some goerli eth pls? 0xF716C2F67B7cBd4426324a050082a32a714723aA","",""
"2023-07-23,01:25:01","nicnode","#0","gm, any kind soul who can get me some testnet ETH for Linea, pls? 🙏","",""
"2023-07-23,01:31:28","nicnode","#0","0xA9B686e0da47568c981c4182567c61C8d421A9a4","",""
"2023-07-23,01:50:46","andreolf","#0","<@501535981724499988>","nicnode#0、_emjlin#0",""
"2023-07-23,01:51:03","andreolf","#0","Do you still need it?","",""
"2023-07-23,01:52:10","nicnode","#0","yes ser pls","andreolf#0",""
"2023-07-23,01:53:25","sogol_malek","#0","Hello Metamask guys! Here's what we built with 1Inch Protocol, Metamask and Airstack!!

**Name**: 🤖 Xtreamly
**Description**: Hacked RPC Nodes & LUA Libraries for Scripting as-a-Service!💰🤖 Control Your Ethereum Account with AI-Powered Scripting.🌐 Apple Store-like outlet with Data-driven Scripts for your Accounts,tailored to each protocol.🎯Customize Your DeFi Experience,goodbye multiple  seed phrases
**Github**: https://gitlab.com/SogolHack/xtreamly-hackethon

Public URL: https://ethglobal.com/showcase/xtreamly-bqyjk","",""
"2023-07-23,01:53:43","nicnode","#0","we only need like 0.05, the Infura faucet was at capacity","andreolf#0",""
"2023-07-23,02:02:10","_emjlin","#0","Sent! Hopefully not too late","nicnode#0",""
"2023-07-23,02:03:23","nicnode","#0","Yes, we can still make it - tysm! :))","_emjlin#0",""
"2023-07-23,02:12:27","nicnode","#0","still not there 😦","_emjlin#0",""
"2023-07-23,02:19:35","_emjlin","#0","Ah sorry I don’t have access to the network dashboard

My suspicion is maybe the gas wasn’t high enough, as ppl were competing to get their tx in 😦","",""
"2023-07-23,02:19:52","_emjlin","#0","Did you get it?","nicnode#0",""
"2023-07-23,02:21:23","_emjlin","#0","ie playing around with maxpriorityfee values 

Not sure if you’re able to deploy in time","",""
"2023-07-23,02:27:10","andreolf","#0","<@831683312413835274>","jannik.io#0",""
"2023-07-23,02:28:59","jannik.io","#0","0xD1dC255101bF3cD1Cc98d6fd19041419B2121179","",""
"2023-07-23,02:29:34","andreolf","#0","sending you some, let me know when you got it","jannik.io#0",""
"2023-07-23,02:29:52","andreolf","#0","https://goerli.lineascan.build/tx/0x14817b39d6d82cc05b95af606daf51550cd2e03133970b3a54cc565cde1055ab","",""
"2023-07-23,02:52:32","andreolf","#0","<@358399169028685825> sent","_timtimtim#0",""
"2023-07-23,02:52:47","andreolf","#0","https://goerli.lineascan.build/tx/0xd292ea4136ad91ca1cf842f176534e3e73cc2e52832d900ff44bd75c6fb31cd9","",""
"2023-07-23,03:05:46","andreolf","#0","<@655811657016279063>","t0bou#0",""
"2023-07-23,03:06:23","t0bou","#0","0x17259f913eb1D8529c751090083eebb21f957b97","",""
"2023-07-23,03:07:18","andreolf","#0","sent","t0bou#0",""
"2023-07-23,03:07:22","andreolf","#0","speeded up","",""
"2023-07-23,03:08:29","andreolf","#0","<@655811657016279063> 

*   Deployment: on Linea
*   Link to the deployed contract address on [Lineascan](https://goerli.lineascan.build/)
*   Linea network configured using a [Infura](https://linea-goerli.infura.io/v3/YOUR_INFURA_API_KEY) endpoint in your code
*   Code needs to be viewable on GitHub
*   Each submission should have a short video that describes scope and functionality of the dapp","t0bou#0",""
"2023-07-23,03:10:38","andreolf","#0","here https://goerli.lineascan.build/tx/0xa73e1479a2831bcee96ee55ae81853b6fb613e5db88a04c33902f0fe4e296b2d","",""
"2023-07-23,03:11:38","_emjlin","#0","Hihi recognize some of y’all had issues deploying due to gas prices (to an extent expected because everyone is deploying at the same time with potentially large contracts and then adding additional gas to compete for block space)","",""
"2023-07-23,03:12:22","_emjlin","#0","If you have a screenshot of a pending tx on goerli we’ll still take a look at your project","",""
"2023-07-23,03:13:00","_emjlin","#0","(FYI <@564345498471759890> )","sibkatya#0",""
"2023-07-23,03:13:45","sibkatya","#0","ok","",""
"2023-07-23,03:13:57","sibkatya","#0","we have a tx on goerli","",""
"2023-07-23,03:18:31","sibkatya","#0","it isn't working again?","",""
"2023-07-23,03:18:33","sibkatya","#0","https://chainlist.org/?testnets=true&search=linea","",""
"2023-07-23,03:25:18","andreolf","#0","If you submit your MetaMask SDK and Linea please come at the booth to present that we are ready to judge!","",""
"2023-07-23,03:37:55","sogol_malek","#0","hello <@327450725053497344> shall teams demo live or video is fine ?","andreolf#0",""
"2023-07-23,03:49:44","andreolf","#0","demo live is better, we are here at the booth","sogol_malek#0",""
"2023-07-23,03:50:33","sogol_malek","#0","cool, coming soon","andreolf#0",""
"2023-07-23,04:27:11","jonjonclark","#0","Hi friends 🙂

We built lindexer, a project that indexes on-chain NFT data, while also indexing NFT metadata (which is off-chain) in a blazingly fast and concurrent manner to a single database (all happening on linea). <a:Fire1:869563667841175552> https://ethglobal.com/showcase/lindexer-hyvic

We hacked most of the night so haven't made it back to the venue yet, but we'd love to demo in person in about an hours time at 11h30am if that works?

Bonus: we also deployed Parimals (Paris animals, what else?) https://goerli.lineascan.build/address/0xdff3e7c548857399bff017f7326977eaedbbe948  and have a couple to safe mint all our friends here <a:1397_partywizardparrot:828514959893463052> 

We also built a clean NFT UI explorer showing the richness of the indexing API we built (see image attached)!","","https://cdn.discordapp.com/attachments/1018999236144156722/1132589718480113755/Screenshot_2023-07-23_at_08.58.57.png"
"2023-07-23,04:28:18","andreolf","#0","thanks, 11.30 will be good. we are at the booth","jonjonclark#0",""
"2023-07-23,04:29:19","jonjonclark","#0","Great, will see you around 11h30ish or just after 🙏","andreolf#0",""
"2023-07-23,05:13:46","andreolf","#0","Lindexer please come to the MM booth","",""
"2023-07-23,05:15:27","0xsachin","#0","need some ETH urgently 0xF338Ee47cC5B9630ac403e2663ff42E0c57bAA7C","",""
"2023-07-23,05:15:35","0xsachin","#0","testnet ETH*","",""
"2023-07-23,05:15:55","0xsachin","#0","on Linea* 🙂","",""
"2023-07-23,05:19:33","jonjonclark","#0","On our way to the venue! Will be there in 15min","andreolf#0",""
"2023-07-23,05:23:42","andreolf","#0","sent","0xsachin#0",""
"2023-07-23,06:37:02","andreolf","#0","Kinetex Light Clients (MMR), did you deploy on linea?","",""
"2023-07-25,03:27:02","andreolf","#0","Thanks everybody who came to hack, you are all winners! hope to see you in the next hackathon!","",""
"2023-09-13,13:33:09","awliang","#0","","","https://cdn.discordapp.com/attachments/1018999236144156722/1151571284308795463/image.png"
"2023-09-17,13:20:27","awliang","#0","Hello and welcome to the <#1018999236144156722> channel <:nfteth:822186186016948314>

Feel free to reach out to the MetaMask Team at any point with your questions!

👀 **ABOUT**
**A crypto wallet & gateway to blockchain apps**

**Buy, store, send and swap tokens**

**Explore blockchain apps**

**Own your data**

**Connect with MetaMask SDK**

MetaMask provides the simplest yet most secure way to connect your blockchain-based applications to millions of MetaMask Wallet users via MetaMask SDK.

Our goal is to enable delightful user experiences for your apps that are built for diverse communities of users and use-cases, and compatible with various platforms.

**Linea**

A developer-ready zk rollup for scaling Ethereum dapps.

Projects across web3 are building with Linea to unlock new capabilities without compromising the security and developer experience of L1 Ethereum.


🏆 **PRIZE OVERVIEW**

💹 Best Transaction Insights Snap $1,000
🌐 Best Domain Resolution $1,000
🖥️ Best dApp $3,000
2️⃣ Deploy on Linea $1,000
🏗️ Best Public Attestation $1,000
🏗️ Best Social & ID dApp $1,000

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/newyork2023/prizes


🚀 **WORKSHOP**
🛠️ MetaMask Snaps Workshop
Time: 03:20 PM EDT – Sep 22, 2023
Location: Workshop Room 2
Link: https://youtu.be/-yYQVA6nO_I


🔗 **IMPORTANT LINKS**
MetaMask Snaps
https://docs.metamask.io/snaps
https://metamask.github.io/SIPs/SIPS/sip-11
https://metamask.github.io/SIPs/SIPS/sip-12
MetaMask SDK
https://metamask.io/sdk/
https://github.com/MetaMask/metamask-sdk/tree/main/packages/examples/
https://docs.metamask.io/wallet/how-to/use-sdk/
https://github.com/MetaMask/react-sdk-linea-workshop
https://www.npmjs.com/package/@metamask/sdk-react
Linea
https://docs.linea.build/overview
https://verax.gitbook.io/verax/
https://docs.google.com/document/d/1zukSdc4QoMNS6FvZ3-A1o6OmT6qRDEyeavFvdxRIJJ4/edit?usp=sharing","",""
