Date,Username,User tag,Content,Mentions,link
"2023-04-09,12:25:13","awliang","#0","Hello and welcome to the <#1006682877653688340> channel <:nfteth:822186186016948314>

Feel free to reach out to the Aave Grants DAO Team at any point with your questions!

👀 **ABOUT**
**Aave Grants DAO** is a community-led grants program, focused on growing a thriving ecosystem of contributors within Aave through funding ideas, projects and events that benefit the ecosystem. 


🏆 **PRIZE OVERVIEW**

🥇 - $5,000 USDC
🥈 - $3,000 USDC
🥉 - $2,000 USDC


**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/tokyo/prizes

🚀  **WORKSHOP**
Introduction to GHO: Payments Workshop
Time: 07:00 PM JST – Apr 14, 2023
Location: 5th Floor | Workshop Room 1


🔗 **IMPORTANT LINKS**
https://docs.aave.com/hacking-on-aave-v3/
https://aavegrants.org/apply-for-a-grant
https://aavenews.substack.com/","",""
"2023-04-12,23:11:37","0xJess","#2735","Hi everyone, we're super excited to see what you build this week!

To learn more about the GHO and Aave hackathon, ideas and resources, check out these threads:

Aave Twitter: 
https://twitter.com/AaveAave/status/1646292043071885315

Aave Lenster: 
https://lenster.xyz/posts/0x02-0x47

The team will be at the booth and the hackathon all weekend. Please do reach out if you have any questions or would like to discuss ideas!
Telegram: @jessglover
Twitter: <@1004323901783945268>glover

Come to our workshop on Friday at 7:30 PM JST, Workshop Room 1 (5th floor)

LFGHO! 👻","0xJess#2735",""
"2023-04-13,01:12:56","miguelmtzinf","#0","Hey all! looking forward to see what you guys are working for the hackathon! Feel free to ask your questions here if needed 😄","",""
"2023-04-14,13:34:04","xentoshi","#0","hey how can I get an atoken for testing GHO?","",""
"2023-04-14,20:01:39","0xgraham","#0","You receive an aToken when you deposit into Aave.","",""
"2023-04-15,04:59:22","miguelmtzinf","#0","Here the link for the GHO Solidity Workshop:
https://github.com/miguelmtzinf/gho-solidity-workshop
Check it out!","",""
"2023-04-15,05:24:14","xentoshi","#0","help","","https://cdn.discordapp.com/attachments/1006682877653688340/1096727678666682398/image.png"
"2023-04-15,05:34:23","0xgraham","#0","Did you 'yarn' or yarn install first?","",""
"2023-04-15,05:34:34","0xgraham","#0","<@910938156696735745>","xentoshi#0",""
"2023-04-15,05:36:18","miguelmtzinf","#0","are you following the workshop? <@910938156696735745>","xentoshi#0",""
"2023-04-15,05:36:38","miguelmtzinf","#0","What are you trying to do?","",""
"2023-04-15,05:38:38","xentoshi","#0","i'm trying to execute the contract for borrowing gho","miguelmtzinf#0",""
"2023-04-15,05:43:25","dabit3","#0","can you give steps to reproduce please?","xentoshi#0",""
"2023-04-15,05:48:21","0xsarah","#0","is there GHO on mumbai?","",""
"2023-04-15,05:48:47","0xJess","#2735","No, Goerli testnet","0xsarah#0",""
"2023-04-15,06:57:33","miguelmtzinf","#0","No need to install with yarn/npm, just follow the steps and use forge to install the packages!","xentoshi#0",""
"2023-04-15,20:19:42","0xgraham","#0","If you submitted an Aave project, the Aave team is at the booth ready for you to present it!","",""
"2023-04-15,20:55:37","0xbilll","#0","gm! Let's GHO","",""
"2023-04-15,23:13:39","macmacmacprime","#0","👻","",""
"2023-04-15,23:17:33","0xgraham","#0","Hey all, last call for presentation for teams that hacked on GHO/AAVE at the Aave booth!","",""
"2023-04-16,01:32:14","miguelmtzinf","#0","Thanks all for presenting your projects. Amazing work everyone! 🤖🤖👨‍🔧👨‍🔧","",""
"2023-04-16,06:25:22","0xcchan","#0","Hi! Can we just check if th e winners have been announced?","",""
"2023-05-01,14:20:38","awliang","#0","","","https://cdn.discordapp.com/attachments/1006682877653688340/1102660870431055992/Viewable_on_TV.png"
"2023-05-08,13:04:40","awliang","#0","Hello and welcome to the <#1006682877653688340> channel <:nfteth:822186186016948314>

Feel free to reach out to the Aave Grants DAO Team at any point with your questions!

👀 **ABOUT**
**Aave Grants DAO** is a community-led grants program, focused on growing a thriving ecosystem of contributors within the Aave Protocol’s community. Through funding ideas, projects and events that benefit the broader Aave ecosystem. 

The **Aave Protocol** is one of the most widely used decentralized liquidity protocols that allows users to supply and borrow digital assets. With demand for a stablecoin in the Aave ecosystem, the Aave Companies introduced GHO. **GHO** is a decentralized, over-collateralized, asset-backed stablecoin that is native to the Aave Protocol and pegged to the U.S. dollar. 


🏆 **PRIZE OVERVIEW**

Best projects on GHO and/or Aave:
*   🥇 $3,500 USDC
*   🥈 $2,500 USDC
*   🥉 $1,500 USDC

5️⃣ Plus the 5 best GHO integrations will receive $500 USDC each

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/lisbon/prizes


🔗 **IMPORTANT LINKS**
GHO
https://docs.gho.xyz/
https://docs.gho.xyz/developer-docs/contracts-overview
https://github.com/aave/gho-core
https://docs.gho.xyz/developer-docs/overview#gho-sdk

Aave
https://docs.aave.com/developers/getting-started/readme
https://docs.aave.com/developers/deployed-contracts/v3-mainnet
https://github.com/aave/aave-v3-core
https://github.com/aave/aave-utilities
https://github.com/bgd-labs/aave-address-book","",""
"2023-05-12,21:33:18","JC212","#7101","Hi. We are planning to leverage GHO as a payment solution for our project and needed some help","",""
"2023-05-12,21:33:55","JC212","#7101","Can we please connect tomorrow AM for some questions/ advise","",""
"2023-05-13,07:10:30","0xJess","#2735","Hi! how can I help?","JC212#7101",""
"2023-05-13,07:14:01","0xJess","#2735","Hi everyone, Aave team is at the booth! Come and say and grab some swag!","",""
"2023-05-13,11:21:40","crocovivant","#1553","Hello ! What is the GHO Goerli contract address ? can't seem to find it","",""
"2023-05-13,11:22:16","crocovivant","#1553","0xcbE9771eD31e761b744D3cB9eF78A1f32DD99211","",""
"2023-05-13,11:47:37","0xJess","#2735","https://docs.gho.xyz/developer-docs/contracts-overview Here are the contracts!","crocovivant#1553",""
"2023-05-13,11:50:39","0xJess","#2735","We also have a repo from the GHO workshop: https://github.com/miguelmtzinf/gho-solidity-workshop

This is a quick way to integrate with the GHO smart contracts","",""
"2023-05-13,12:11:27","0xJess","#2735","And if you are using the Aave Utilities JavaScript SDK  (https://github.com/aave/aave-utilities) to integrate with the frontend, have a look at a few code examples to supply, borrow and repay here: https://docs.gho.xyz/developer-docs/overview#gho-sdk","",""
"2023-05-13,18:20:59","0xJess","#2735","Hey everyone, I'm around at the hackathon or online here if you have any questions before you submit your projects tomorrow!

🚨🚨🚨

As well as presenting to the main judges, you must also present to the team at the booth to be eligible for a prize (the whole team do not need to present). We are at the back opposite the main stage and will be there from 9am-12:30pm 

Good luck with the last few hours and please do reach out!!","",""
"2023-05-13,19:47:11","jordan.public","#0","https://ethglobal.com/showcase/guardian-oracle-keeper-protocol-rpcws","",""
"2023-05-14,08:43:39","floydd34dsh0t","#0","Hey <@1004323901783945268>! How will the hackers get a raave ticket? 😀","0xJess#2735",""
"2023-05-14,11:40:15","jordan.public","#0","Does anyone want to share a ride to rAAVE?","",""
"2023-05-14,12:30:06","benedictaltier","#0","Anyone at venue wanna share a ride there now/shortly?","",""
"2023-05-14,15:47:25","seanwbren","#0","For anyone at rAAVE fyi your wristband qr is a POAP","",""
"2023-05-19,04:54:07","kkx","#8999","hi anyone knows when the lens handle can be claimed by those who got the POAP in the venue?","",""
"2023-09-13,13:23:22","awliang","#0","","","https://cdn.discordapp.com/attachments/1006682877653688340/1151568823670034442/image.png"
"2023-09-14,23:51:58","awliang","#0","Hello and welcome to the <#1006682877653688340> channel <:nfteth:822186186016948314>

Feel free to reach out to the Aave Grants DAO Team at any point with your questions!

👀 **ABOUT**
**Aave Grants DAO** is a community-led grants program, focused on growing a thriving ecosystem of contributors within the Aave Protocol’s community. Through funding ideas, projects and events that benefit the broader Aave ecosystem. 

The **Aave Protocol** is one of the most widely used decentralized liquidity protocols that allows users to supply and borrow digital assets. With demand for a stablecoin in the Aave ecosystem, the Aave Companies introduced GHO. **GHO** is a decentralized, over-collateralized, asset-backed stablecoin that is native to the Aave Protocol and pegged to the U.S. dollar.


🏆 **PRIZE OVERVIEW**

*Best Aave Protocol Integrations*
1st: $3000 
2nd: $2000

*Best uses of GHO*
1st: $3000 
2nd: $2000


🥇 Aave — Best Integration $3,000
🥈 Aave — Best Integration $2,000
🥇 Aave — Best Use of GHO $3,000
🥈 Aave — Best Use of GHO $2,000

**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/newyork2023/prizes


🚀 **WORKSHOP**
👻 Building with Aave & GHO
Time: 04:40 PM EDT – Sep 22, 2023
Location: Workshop Room 1


🔗 **IMPORTANT LINKS**
https://docs.gho.xyz/
https://docs.gho.xyz/developer-docs/contracts-overview
https://github.com/aave/gho-core
https://docs.gho.xyz/developer-docs/overview#gho-sdk
https://docs.aave.com/developers/getting-started/readme
https://docs.aave.com/developers/deployed-contracts/v3-mainnet
https://github.com/aave/aave-v3-core
https://github.com/aave/aave-utilities
https://github.com/bgd-labs/aave-address-book","",""
