Date,Username,User tag,Content,Mentions,link
"2022-07-22,09:53:19","Anson","#6180","Not sure if I understood it correctly, but that's the entire point of Lit Protocol, you can set other wallet addresses to decrypt anything","mentor.eth#0",""
"2022-07-22,09:54:21","Anson","#6180","Great! Do you mind sharing what was the issue? I'm trying to build a better error report on such errors 🙂","andriy656#0",""
"2022-07-22,10:02:38","richie5596","#0","What's the best way to get some help with lit-ceramic-sdk?","",""
"2022-07-22,10:13:05","richie5596","#0","When running the CeramicIntegrationExample project, I'm consistently getting this: ```something went wrong decrypting: SyntaxError: Non-base16 character```","",""
"2022-07-22,15:48:37","thenoneconomist","#0","Anyone know how to write access control co dictionary that checks if you've connected a wallet to your app?","",""
"2022-07-22,15:48:59","thenoneconomist","#0","Just need to understand how that works in the backend and what I need to check","",""
"2022-07-22,17:28:58","Carl","#0186","I've gotten back an ArrayBuffer from the decryptFile function. How do I use this to generate a file that the user can download?","",""
"2022-07-23,12:07:17","JorgeO","#1360","gm hackers!
Hey everyone, we have a wallet and are signing Lit sign message programmatically, so the `lit-auth-signature` and related data is in `localStorage` already.
The SDK is opening a connection dialog which breaks our use case, 
Is there a way to avoid the connect dialog in the SDK? 
the `await connectWeb3`  below triggers the connect dialog and , so the dialog breaks our use case
```export async function checkAndSignEVMAuthMessage({ chain, resources }) {
  const selectedChain = LIT_CHAINS[chain];
  const { web3, account } = await connectWeb3({
    chainId: selectedChain.chainId,
  });
```","",""
"2022-07-23,12:41:44","andriy656","#0","Hi Anson! The problem was that when we copied custom contract and access control JSON files and test them with Scaffold ETH did not work so we had to change parameters towards our exiting project to make it work. We thought that the only thing you have to do is just copies the custom contract and access the file and it should work. So the only problem was that everything else worked fine. integrations and connectivity and usability.","Anson#6180",""
"2022-07-24,07:41:13","harpaljadeja.eth","#0","I am still struggling with this one 😅 <@528729934789869596>  <@399725459455213579>","rwiggum#0、Anson#6180","https://cdn.discordapp.com/attachments/993005932902613103/1000729363777597530/unknown.png"
"2022-07-24,08:13:24","harpaljadeja.eth","#0","we can also call proxies right? I mean the LitNodes","",""
"2022-07-24,09:00:27","harpaljadeja.eth","#0","","","https://cdn.discordapp.com/attachments/993005932902613103/1000749303633035334/unknown.png"
"2022-07-24,10:08:50","caruso33","#0","When I try to decrypt a message I get a:

```shell
Object { message: ""There was an error getting the signing shares from the nodes"", name: ""UnknownError"", errorCode: ""unknown_error"" }
```
on the route `https://node2.litgateway.com:7372/web/encryption/retrieve`

I passed to `LitJsSdk.decryptString` `encryptedString` as a `file object` and the `symmetricKey` as `string`

Anyone know what I am doing wrong?","",""
"2022-07-25,08:52:43","Anson","#6180","I don't think that's supported right now, but the plugin is open source, so you're welcome to add that feature yourself and submit a pull request","JorgeO#1360",""
"2022-07-25,08:53:31","Anson","#6180","Have you made sure to pass in hex/base16 to the decrypt function?","richie5596#0",""
"2022-07-25,08:54:54","Anson","#6180","You will probably need to convert it back to File/Blob","Carl#0186",""
"2022-07-25,08:57:12","Anson","#6180","I suspect there's something wrong with the types being passed into the functions, here's the repo for simple encryption:
https://github.com/LIT-Protocol/lit-demo-simple-string-encrypt/blob/main/src/App.js","caruso33#0",""
"2022-07-25,11:45:33","JorgeO","#1360","We found a workaround to solve this for the hackathon, and yeah, that sounds like a good idea, we would love to contribute!","Anson#6180",""
"2022-07-27,09:42:45","caruso33","#0","Thanks I got it working. 

Yes indeed, there was a problem with the encryptedSymmetricKey type 🙏","Anson#6180",""
"2022-07-29,06:46:48","emilyhobbs","#0","","","https://cdn.discordapp.com/attachments/993005932902613103/1002527611286720544/unknown.png"
"2022-08-01,10:56:48","awliang","#0","Hello and welcome to the <#993005932902613103> channel <:nfteth:822186186016948314> 

Feel free to reach out to the Lit Protocol Team at any point with your questions! 

Just giving you all a quick snapshot for you to get quickly acquainted!


👀 **ABOUT** 
**Lit** is a decentralized compute, encryption, and access control network powered by threshold cryptography.

With Lit, developers can automate signing, reading, and writing data to web3 decentralized networks like Ethereum and IPFS. Additionally, data can be private in these open web applications and only decrypted by authorized parties with Lit access control. 

Lit offers two products, Prograblem Key Pairs (PKPs) and Decentralized Access Control. There is one bounty for each product!


🏆 **PRIZE OVERVIEW**

**For the three best uses of Lit in a creator application:**
🥇 $2,500
🥈 $1,500
🥉 $1,000


**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/metabolism/prizes


🔗 **IMPORTANT LINKS**
https://developer.litprotocol.com/docs/litactionsandpkps/whatarelitactionsandpkps/
https://developer.litprotocol.com/docs/toolsandexamples/sdkexamples/encryptanddecrypt/installation/","",""
"2022-08-03,10:09:26","sama4","#0","check <@829205052006203402> in the <#1001905720649855077> channel","iainnash#0、mrx1868#0",""
"2022-08-04,14:55:13","holyaustin","#0","<@399725459455213579> , <@708879198915395645> Can i use Polygon Mumbai as my chain?  i saw chain = ""ethereum"" what verb should i use to for Mumbai testnet???","rwiggum#0、davidsneider#0",""
"2022-08-04,15:04:03","0xjjpa","#0","<@399725459455213579> 👋🏼 is there any hello-world like example for a simple interaction w/PKP? I've noticed most of the docs (https://developer.litprotocol.com/LitActionsAndPKPs/whatAreLitActionsAndPKPs) focuses on Lit Actions, but not much on PKP directly","rwiggum#0",""
"2022-08-04,17:18:31","davidsneider","#0","Yes! Mumbai is a supported testnet: https://developer.litprotocol.com/supportedChains","holyaustin#0",""
"2022-08-04,17:30:31","holyaustin","#0","Thanks","davidsneider#0",""
"2022-08-04,17:31:34","0xjjpa","#0","Additional question, I guess I can't “schedule” actions within Lit Actions right? If I need an action I need to submit it myself manually but there's no easy way to “trigger” this call automatically within the protocol network, correct?","",""
"2022-08-04,17:52:52","rwiggum","#0","you can use ""mumbai"" for mumbai","holyaustin#0",""
"2022-08-04,17:54:54","rwiggum","#0","the only way to interface with PKPs right now is via lit actions.  but it's really easy to create a lit action that will sign whatever you want.  here's an example: https://github.com/LIT-Protocol/js-serverless-function-test/blob/main/js-sdkTests/helloworld.js","0xjjpa#0",""
"2022-08-04,17:55:21","rwiggum","#0","yes that's correct.  you could use Tenderly Actions to do this kind of scheduling right now.  hopefully we will offer this ourselves in the future","0xjjpa#0",""
"2022-08-04,17:55:49","0xjjpa","#0","Gotcha, thanks! That's quite useful, I guess the `authSign` is always needed to verify ""who"" called the action, correct?","rwiggum#0",""
"2022-08-04,17:56:32","0xjjpa","#0","FWIW I'm thinking on messing around w/the concept of deploying NFT-wallets  via Lit Protocol like the ones described in the documentation, but I guess right now since we can't generate PKPs that might be not available","",""
"2022-08-04,17:56:55","rwiggum","#0","yup, but you can also authorize a ipfsID of some JS code (a lit action) and then the AuthSig doesn't matter","0xjjpa#0",""
"2022-08-04,17:56:59","0xjjpa","#0","the other option was to see if there's some sort of PRG we could use within a LitAction to at least ""embed"" a wallet into the owner of a given NFT","",""
"2022-08-04,17:57:32","0xjjpa","#0","Gotcha, was thinking in doing something with the Gelato network but Tenderly is also a good option, perhaps also Block Native","rwiggum#0",""
"2022-08-05,16:51:54","riite.","#0","We’re trying to encode a random string (nft metadata) and decode if the user holds the token. Anything in the docs you can point to? <@399725459455213579> ?","rwiggum#0",""
"2022-08-05,20:08:50","davidsneider","#0","here's how the access control condition should look: https://developer.litprotocol.com/AccessControlConditions/EVM/basicExamples#must-posess-a-specific-erc721-token-nft","riite.#0",""
"2022-08-05,20:09:12","davidsneider","#0","this guide might also be helpful <@814847668706082837> - https://blog.litprotocol.com/?p=lit-x-bundlr-x-arweave-guide","riite.#0",""
"2022-08-06,08:22:12","monoape","#0","Hi 🙂 I'm getting `The RPC call to the blockchain could not be completed. This could be because the RPC servers are down, or because the RPC call is making an incorrect smart contract call that reverts.` with this basic example: https://github.com/LIT-Protocol/lit-demo-simple-string-encrypt/blob/main/src/App.js any idea why this can happen?","",""
"2022-08-06,08:22:30","monoape","#0","using Rinkeby network","",""
"2022-08-06,08:23:52","monoape","#0","happening at call: https://node2.litgateway.com:7376/web/encryption/retrieve","",""
"2022-08-06,09:03:42","monoape","#0","Turns out it depends on the `accessControlConditions` I changed it to check if a NFT is owned by user. With the simple `eth_getBalance` check no issue. So where can I find a working controlCondition for checking the balanceOf NFT token? This seems not to work:

```
{
            ""contractAddress"": ""0x1c88a8de28b27955a4428048d9435068093e187a"",
            ""standardContractType"": ""ERC1155"",
            ""chain"": ""rinkeby"",
            ""method"": ""balanceOf"",
            ""parameters"": [ "":userAddress"", ""latest"" ],
            ""returnValueTest"": { ""comparator"": "">"", ""value"": ""0"" }
}
```","",""
"2022-08-06,10:46:10","monoape","#0","Working now like a charm with a ERC721 token created with the Zora factory.","",""
"2022-08-06,12:25:29","newway1220","#0","I am trying to convert blob to string .. 
any help ??","","https://cdn.discordapp.com/attachments/993005932902613103/1005511944561762474/ERRORR.png"
"2022-08-06,12:25:45","newway1220","#0","need to to integrate it in the front end and make it clear for user","",""
"2022-08-06,18:20:16","newway1220","#0","Any example using Any example using : checkAndSignAuthMessage(params: Object): AuthSig ?","",""
"2022-08-06,18:33:57","nashqueue","#0","https://github.com/debbly/IPFS-lit <@708879198915395645> <@399725459455213579> is this up to date ? I cant get it to work. I changed the nft lock to have at least 0 ETH so should work. 🤷‍♂️","rwiggum#0、davidsneider#0",""
"2022-08-06,18:52:51","nashqueue","#0","I tried using https://litgateway.com/files and gating with my nft collection on rinkeby 0x79D9B0cb692d760ADd1366d61523A0B1ADfd127C","",""
"2022-08-06,18:53:50","nashqueue","#0","It did not work, were i dont know why . is it not compatible with the collection ?","",""
"2022-08-07,18:29:06","monoape","#0","I struggled to retrieve the `toDecrypt` String which is needed to call `getEncryptionKey` method. Turns out if you use JSON.stringify to build a String of Uint8Array and the parse it again the Array is represented as a Object. Don't know why in the docs etc. it is working just by JSON.parse etc. on my side it is not generating a useful toDecrypt String. I ended up doing it like that which is working:

```
const keys = await response.json()
const toDecrypt = LitJsSdk.uint8arrayToString(
    Uint8Array.from(Object.values(keys.encryptedSymmetricKey)
), 'base16')
```

Maybe someone of the team can explain why it is working on their side, check the example using Arweave / Bundler as key storage. I also checked there it is stored as the same JSON representation.","",""
"2023-03-14,06:49:20","awliang","#0","","","https://cdn.discordapp.com/attachments/993005932902613103/1085152683230507018/722D3D21-CF7E-47A6-A893-51380D4055D1_4_5005_c.png"
"2023-04-04,17:35:45","awliang","#0","Hello and welcome to the <#993005932902613103> channel <:nfteth:822186186016948314>

Feel free to reach out to the Lit Protocol Team at any point with your questions!

👀 **ABOUT**
**Lit Protocol** lets you create and manage distributed cryptographic key-pairs for condition-based encryption and programmatic signing. A decentralized key management network, Lit can be used in place of centralized key custodians and other key management solutions.


🏆 **PRIZE OVERVIEW**

Best Use of Lit Actions and PKPs Description: 
🥇 $3,500 1st Prize
🥈 $1,500 2nd Prize


**↓ Full Prize Breakdown Here ↓**
https://ethglobal.com/events/tokyo/prizes


🔗 **IMPORTANT LINKS**
https://litprotocol.com/
https://developer.litprotocol.com/","",""
"2023-04-13,22:23:59","rwiggum","#0","Hello Hackers, Chris here from Lit Protocol.  Please drop questions in this channel 🙂","",""
"2023-04-14,02:58:12","anson5805","#0","nft rentals with lit protocol","",""
"2023-04-14,03:00:06","kenshirokikuchi","#0","Do you have a booth booth at ETH Tokyo?
I could not find you.","",""
"2023-04-14,03:03:51","anson5805","#0","We are here!","kenshirokikuchi#0","https://cdn.discordapp.com/attachments/993005932902613103/1096329961947799583/IMG_3717.jpg"
"2023-04-14,04:27:08","cookunijs","#0","How can I get the Relay API URL, available in this example?
https://github.com/LIT-Protocol/oauth-pkp-signup-example","",""
"2023-04-14,05:32:20","ak213","#4296","Hi <@799911848341798912> please submit this Google form & we'll provide you the API key: https://docs.google.com/forms/d/e/1FAIpQLSeVraHsp1evK_9j-8LpUBiEJWFn4G5VKjOWBmHFjxFRJZJdrg/viewform","cookunijs#0",""
"2023-04-14,05:32:52","ak213","#4296","This is the corresponding Relayer Server: https://relay-server-staging.herokuapp.com/","",""
"2023-04-14,05:45:44","cookunijs","#0","thank you!
i submitted that form!","ak213#4296",""
"2023-04-14,06:17:23","tei7629","#0","Hi, do you have a booth in the hacker room? I can't find you now.","",""
"2023-04-14,07:28:46","luksgrin","#0","Hey frens! Are you gonna be around tomorrow? My team wanted to ask you guys a couple of questions","",""
"2023-04-14,07:40:56","0xdeb_","#0","We'll be around tomorrow and we're responsive through discord so please ask away here if you have any questions tonight!","luksgrin#0",""
"2023-04-14,08:27:25","luksgrin","#0","We'd like to sit down for an informal chat if that's okay 🙂 See you tomorrow then. Thanks! 🙂","0xdeb_#0",""
"2023-04-14,09:33:13","0xdeb_","#0","Yep! Come find the lit cube -","","https://cdn.discordapp.com/attachments/993005932902613103/1096427946400546916/lit_cubes.jpeg"
"2023-04-14,09:45:05","0xdeb_","#0","Some resources in Japanese to understand Lit:
https://zenn.dev/moneyforward/articles/8c666a192b88bd
https://t.co/zWxF0XaIOV","",""
"2023-04-14,10:12:53","0x4ka","#0","I collected and summarized some materials about Lit protocol! Hope it gonna be helpful
https://scrapbox.io/0x4ka/Lit_Protocol","",""
"2023-04-14,10:31:33","Kurose","#5055","Where can I find the PKP contract address on Chronicle? 
Is it the same as the address on Mumbai?","",""
"2023-04-14,10:37:13","Kurose","#5055","I found 
https://developer.litprotocol.com/resources/contracts","",""
"2023-04-14,10:41:10","rwiggum","#0","yeah those are correct","",""
"2023-04-14,10:41:36","rwiggum","#0","they are also here, for ref https://github.com/LIT-Protocol/LitNodeContracts/blob/main/deployed_contracts_serrano.json","",""
"2023-04-14,10:47:53","Kurose","#5055","I successfully minted PKP on Chronicle🔥","",""
"2023-04-14,17:14:31","motxx","#0","Hello? What is the best tutorial or codes to learn about LitActions Mint/Grant/Burn pattern? I've been trying to use `getlit` cli. I could mint PKP but haven't tried mint/grant/burn yet. To do this, should I call PKP contract directly?","",""
"2023-04-14,18:05:04","0xdeb_","#0","Hey moti, 

You can read about it in our docs
https://developer.litprotocol.com/litactions/usingpkpsandactions/#what-is-mintgrantburn

 and check out the code here
https://github.com/LIT-Protocol/LitNodeContracts/blob/main/contracts/PKPNFT.sol#L151-L157","motxx#0",""
"2023-04-14,18:08:24","0xdeb_","#0","Not exactly a guide, but you can see this in production with the yacht labs repo: https://yachtlabs.io/blog/yacht-lit-swap","",""
"2023-04-14,18:09:26","motxx","#0","Thank you for the resources! Could you tell me what is `keyType` in the argument of `mintGrantAndBurnNext`, if you don't mind?","",""
"2023-04-14,18:24:03","0xdeb_","#0","<@399725459455213579> correct me if I'm wrong 

Correction: 

keyType should always be 2 because that's the only one we support","rwiggum#0",""
"2023-04-14,18:24:27","0xdeb_","#0","Check out the yacht example:  #2 
https://github.com/Yacht-Labs/yacht-lit-sdk/commit/2f6443a96e303cfbebccd66a381ac1366d4f4413","",""
"2023-04-14,18:28:28","motxx","#0","I totally understood. Thank you very much!","",""
"2023-04-14,21:46:49","uji_rb","#0","Hi!
I'm developing an app using the lit-ceramic-sdk, but when I try to connect to a deamon set up with the ceramic cli, I get `net::ERR_NAME_NOT_RESOLVED` error and wss errors. (What's the domain beta.3box.io🤔)
Is this something I'm using wrong?
this is my code: https://github.com/0xCard/0xCard/blob/install-lit/apps/web/pages/litTest.tsx
I will ask ceramic if there are no problems with the use of lit-seramic-sdk.","","https://cdn.discordapp.com/attachments/993005932902613103/1096612565070659636/image.png"
"2023-04-14,21:57:59","cookunijs","#0","Hi!
I received an Internal Server Error when authenticating the sign_session_key from the litgateway at the following URL.
How should I handle this?
`https://serrano.litgateway.com:7374/web/sign_session_key`","",""
"2023-04-14,22:23:52","rwiggum","#0","keyType is the cryptographic algorithm type.  You should always set it to ""2"" because that's the only one we support right now","motxx#0",""
"2023-04-14,22:25:04","rwiggum","#0","Hey, I am sorry, the lit-ceramic SDK is very old and may not work properly.  I recommend using the lit SDK and ceramic SDK separately.  I can help with either if you need it!","uji_rb#0",""
"2023-04-14,22:50:21","rwiggum","#0","Hi, did you solve this?  I think in the logs it says ""Error verifying auth method""","cookunijs#0",""
"2023-04-14,23:11:52","rwiggum","#0","more specifically, the error is ""Invalid blockhash used as challenge""","cookunijs#0",""
"2023-04-14,23:41:44","Kurose","#5055","I tried to mint a PKP NFT with ipfscid as authMethod. 
I got the following error.
What's wrong with my code?

``` 
error Error: invalid arrayify value (argument=""value"", value=""QmXqnNtfcQMfTAqk8bWyR4n1Rtkkbgwg7rTPZLTKUYpd85"", code=INVALID_ARGUMENT, version=bytes/5.7.0)
    at Logger.makeError (index.js:224:1)
    at Logger.throwError (index.js:233:1)
    at Logger.throwArgumentError (index.js:236:1)
    at arrayify (index.js:90:1)
    at BytesCoder.encode (bytes.js:12:1)
    at eval (array.js:49:1)
    at Array.forEach (<anonymous>)
    at pack (array.js:43:1)
    at ArrayCoder.encode (array.js:184:1)
    at eval (array.js:49:1)
```

idForAuthMethod = ""QmXqnNtfcQMfTAqk8bWyR4n1Rtkkbgwg7rTPZLTKUYpd85""
authMethodType = 2 (LitAction)
```
     const tx = (await pkpHelper.mintNextAndAddAuthMethods(
      2,
      [authMethodType],
      [idForAuthMethod],
      ['0x'],
      [[ethers.BigNumber.from('0')]],
      true,
      true,
      { value: mintCost },
    )) as ContractTransaction;
```","",""
"2023-04-15,00:34:25","sardine_can","#0","You’ll need to base58 decode your cid before adding it as an auth method.","Kurose#5055",""
"2023-04-15,01:21:32","Kurose","#5055","Thanks! It works now.
transaction is super fast on new chain.","sardine_can#0",""
"2023-04-15,02:29:36","sey323","#0","Hello
We are working on a mechanism to distribute keys to decrypt encrypted content only to those who have purchased NFT on NFTStore.
This material has been used to encrypt and synthesize the content.
https://developer.litprotocol.com/SDK/Explanation/encryption

Is there a best practice for distributing keys to multiple people with one encrypted target?","",""
"2023-04-15,02:35:38","0xdeb_","#0","Can you explain more about your use case?","sey323#0",""
"2023-04-15,02:37:57","rwiggum","#0","i think you mean base58 decode.  it's already base58 encoded 🙂","sardine_can#0",""
"2023-04-15,02:41:42","anson5805","#0","Hey, accessControlConditions, encryptedSymmetricKey, and the encryptedString can be public (because they are encrypted) so all a user need to do is to pass in their authSig in order to decrypt the content","sey323#0",""
"2023-04-15,02:45:05","ak213","#4296","Hi <@806453232028876811> 
""Is there a best practice for distributing keys to multiple people with one encrypted target?""
You can provide the user's with the encryptedSymmetricKey since only the users who satisfy the accessControlCondition (that you set) can decrypt the content","sey323#0",""
"2023-04-15,02:46:04","ak213","#4296","<@806453232028876811> You may also use the `encryptToIpfs` function to encrypt & store the metadata on IPFS in one-go: https://developer.litprotocol.com/SDK/Explanation/encryption#encrypttoipfs","sey323#0",""
"2023-04-15,02:47:08","ak213","#4296","<@806453232028876811> You may use this ACC for checking whether a user owns a specific NFT: https://developer.litprotocol.com/accessControl/EVM/basicExamples#must-posess-a-specific-erc721-token-nft","sey323#0",""
"2023-04-15,02:47:55","sey323","#0","I see.
Is there an API to perform the passing of authSig on-chain?","0xdeb_#0",""
"2023-04-15,02:49:09","ak213","#4296","Why do you want to pass the authSig on chain?
Though you can pass it as a param to a contract function","sey323#0",""
"2023-04-15,02:52:12","ak213","#4296","For decryption/encrypting a content the user just has to pass the authSig to the litNodeClient Active instance. Like this: https://developer.litprotocol.com/SDK/Explanation/encryption#saving-the-encrypted-content-to-the-lit-nodes","",""
"2023-04-15,02:54:14","sey323","#0","Sorry, I was wrong about this one....
> Is there an API to perform the passing of authSig on-chain?

This pattern is close to what I would like to do, so I will implement it here.
> You can provide the user's with the encryptedSymmetricKey since only the users who satisfy the accessControlCondition (that you set) can decrypt the content

Thanks！","ak213#4296",""
"2023-04-15,02:55:15","ak213","#4296","Cool, please feel free to shoot here any further questions you have 🙂 
Keep building on Lit 🚀","sey323#0",""
"2023-04-15,03:41:01","0xdeb_","#0","Wifi is better on the 4th floor, come find the devs here","","https://cdn.discordapp.com/attachments/993005932902613103/1096701702184378478/PXL_20230415_073917700.jpg"
"2023-04-15,04:33:21","yoshijo04","#0357","Hello guys, could you please let me know how to mint PKP NFT? pkpHelper can be used for this?","",""
"2023-04-15,04:44:16","anson5805","#0","You can mint a PKP here https://explorer.litprotocol.com/","yoshijo04#0357",""
"2023-04-15,04:47:47","anson5805","#0","programatically you can use this sdk to interact with lit contracts: https://demo.contracts-sdk.react.litprotocol.com/","yoshijo04#0357",""
"2023-04-15,04:51:47","yoshijo04","#0357","ah, great. Thanks 🙂","anson5805#0",""
"2023-04-15,07:41:00","ak213","#4296","Hi <@505322248568307725> If you want to dig deeper you may refer to our PKP NFT contract: https://github.com/LIT-Protocol/LitNodeContracts/blob/main/contracts/PKPNFT.sol","yoshijo04#0357",""
"2023-04-15,07:41:30","ak213","#4296","And here's the test example using the above contract functions: https://github.com/LIT-Protocol/LitNodeContracts/blob/main/test/PKPNFT.js","",""
"2023-04-15,09:00:58","yoshijo04","#0357","<@1026873251294621696> thank you for your info!","ak213#4296",""
"2023-04-15,09:01:27","yoshijo04","#0357","I'd like to know to get the wallet address from PKP... but is there any SDK functions to achieve that?","",""
"2023-04-15,09:06:12","luksgrin","#0","Hi! I'm trying to use the `encryptToIpfs` from the JS SDK. I keep stumbling upon a `""#<errConstructorFunc>""` error. I figure there is something I'm missing when providing the properties struct to the function","",""
"2023-04-15,09:24:07","worrick","#6499","Thank you for letting me know in advance.
I've implemented it while looking at the previous code, but I don't think it's possible to select a wallet when implementing it inside the Nextjs API. How should I handle this case?","",""
"2023-04-15,09:25:09","ak213","#4296","You can use this function to get the address from tokenId: https://github.com/LIT-Protocol/LitNodeContracts/blob/main/test/PKPNFT.js#L101","yoshijo04#0357",""
"2023-04-15,09:26:37","ak213","#4296","Hi <@397399420691415041> can you please confirm if you're passing all the required params to the function? You may check that here: https://js-sdk.litprotocol.com/interfaces/types_src.EncryptToIpfsProps.html","luksgrin#0",""
"2023-04-15,09:27:02","ak213","#4296","Also note that you need an Infura Api Key & Project Id for `encryptToIpfs`","",""
"2023-04-15,09:27:15","luksgrin","#0","got that","ak213#4296",""
"2023-04-15,09:27:53","luksgrin","#0","Currently, I have:
```
LitJsSdk.encryptToIpfs({
        authSig: authSig,
        chain: chain,
        file: file,
        infuraId: INFURA_KEY,
        infuraSecretKey: INFURA_SECRET,
        litNodeClient: litNodeClient,
        
    })
```","",""
"2023-04-15,09:28:24","luksgrin","#0","For now we hardcoded `authSig` as a string for tests... Maybe that is failing?","",""
"2023-04-15,09:28:31","luksgrin","#0","File is just a `fs` bytestream","",""
"2023-04-15,09:28:54","ak213","#4296","You have to provide the `accessControlConditions`.
Please take a look at this example: https://developer.litprotocol.com/sdk/explanation/encryption/#putting-it-all-together-2","luksgrin#0",""
"2023-04-15,09:29:20","luksgrin","#0","I thought it was optional. Will check it out 😄","ak213#4296",""
"2023-04-15,09:30:14","ak213","#4296","You have to provide a valid `authSig`. You may use `checkAndSignAuthMessage` or use Hot Wallet Signing if on backend: https://github.com/LIT-Protocol/hotwallet-signing-example/blob/main/sign.js","luksgrin#0",""
"2023-04-15,09:30:30","ak213","#4296","<@397399420691415041>  Since the `checkAndSignAuthMessage` works only in a browser","luksgrin#0",""
"2023-04-15,09:30:39","sardine_can","#0","<@505322248568307725> if you don’t already have some, you’ll need some test token to mint. You can use this faucet.

https://chronicle-faucet-app.vercel.app/","yoshijo04#0357",""
"2023-04-15,09:31:39","luksgrin","#0","Thank you! Will try hot wallet signing for now 🙂","ak213#4296",""
"2023-04-15,09:32:14","ak213","#4296","<@397399420691415041>  You have to provide either of the following:  `accessControlConditions` , `evmContractConditions`, `solRpcConditions` or `unifiedAccessControlConditions`","luksgrin#0",""
"2023-04-15,09:32:38","luksgrin","#0","Got it. So they are all optional but at least one has to be there","ak213#4296",""
"2023-04-15,09:32:57","ak213","#4296","Also file has to of the type `File` or `Blob`: https://js-sdk.litprotocol.com/types/types_src.AcceptedFileType.html","luksgrin#0",""
"2023-04-15,09:33:03","ak213","#4296","Exactly one","luksgrin#0",""
"2023-04-15,09:33:30","luksgrin","#0","Got it. Seems that that I was missing many points. Thank you so much! 😄","",""
"2023-04-15,09:34:14","ak213","#4296","No worries! Feel free to shoot any further questions here
Always here to helps our devs!","luksgrin#0",""
"2023-04-15,09:36:04","ak213","#4296","In a backend project for generating an AuthSig you gotta use Hot Wallet Signing: https://github.com/LIT-Protocol/hotwallet-signing-example/blob/main/sign.js
Since the `checkAndSignAuthMessage` works only in a browser
Is that what you're asking <@891482359818506240> ?","worrick#6499",""
"2023-04-15,09:41:41","yoshijo04","#0357","thanks.
I tried to call this func via NodeJs as:
`litContracts.pkpNftContract.read.getAddressFromPkp(tokenId)`
but it didn't work.

Could you let me know how to get the address from tokenId via NodeJs?

===
(Added) Oops, sorry. I typo the function name. Now it worked fine!","ak213#4296",""
"2023-04-15,09:58:31","worrick","#6499","I tried it, but I get an undefined error when creating the wallet object.
Is privKey the code you sent to enter the private key of your MetaMask account?

const privKeyBuffer = uint8arrayFromString(privKey, ""base16"");
const wallet = new ethers.Wallet(privKeyBuffer);

error - pages/api/slack.tsx (11:23) @ ethers
error - Error [TypeError]: Cannot read properties of undefined (reading 'Wallet')","",""
"2023-04-15,10:14:15","ak213","#4296","`privKey` is the Metamask account's private key","worrick#6499",""
"2023-04-15,10:14:45","ak213","#4296","<@891482359818506240> Have you installed ethers? Please install v5","worrick#6499",""
"2023-04-15,10:17:53","ak213","#4296","<@891482359818506240>  You don't have to hardcode it you may put that in an env var & export that then use it","worrick#6499",""
"2023-04-15,10:24:05","yoshijo04","#0357","<@1026873251294621696> I'd like to link Oauth(Google) and PKP to allow someone who has Google Account to control PKP.
I already succeeded to mint PKP... but there are not auth method linked to the PKP. I guess `pkpHelper.mintNextAndAddAuthMethods` helps me to achieve the authentication using Oauth, but could you guide me to deep dive for this?","ak213#4296",""
"2023-04-15,10:24:05","cookunijs","#0","I tried to run the code for litAction and got a 400 error.
How can I resolve this?

```
 const litActionCode = `
            (async () => {
                const sigShare = await LitActions.signEcdsa({ toSign, publicKey, sigName });
            })();`;
    const res = await litNodeClient.executeJs({
      code: litActionCode,
      authSig,
      jsParams: {
        toSign,
        publicKey: pkpPubKey,
        sigName,
      },
    });
```","","https://cdn.discordapp.com/attachments/993005932902613103/1096803136166965258/CleanShot_2023-04-15_at_23.23.492x.png"
"2023-04-15,10:24:45","worrick","#6499","well, I did yarn add @typechain/ethers-v5, but it also error.
When I used this sampro code, it worked without errors, so I think it might be better to use this one, what do you think?
https://developer.litprotocol.com/LitActions/workingWithActions/conditionalSigning","",""
"2023-04-15,10:30:45","sardine_can","#0","You are correct. You can use the permissions contract to add your Oauth access token https://developer.litprotocol.com/pkp/authHelpers","yoshijo04#0357",""
"2023-04-15,10:31:27","sardine_can","#0","Can you provide a bit more of the error? It might have to do with the authSig","cookunijs#0",""
"2023-04-15,10:44:32","sardine_can","#0","How are you attempting to form the authSig? This uses a hardcoded definition which doesn’t work in all cases.","worrick#6499",""
"2023-04-15,10:57:05","a_starburst","#0","https://envs.sh/hYY.png","",""
"2023-04-15,10:57:10","a_starburst","#0","is this an sdk bug?","",""
"2023-04-15,10:58:03","a_starburst","#0","<@493633371717763104> <@1096216069921853641>","sardine_can#0、anson5805#0",""
"2023-04-15,10:58:35","a_starburst","#0","also is there a way to connect actions to access control conditions?","",""
"2023-04-15,11:25:31","sardine_can","#0","Can you show how you’re calling ‘checkAndSignEvmAuthMessage’","a_starburst#0",""
"2023-04-15,11:29:45","sardine_can","#0","Yea! You can see how you can check an access condition below. You pass your declared condition to the action in ‘jsParams’   https://developer.litprotocol.com/litactions/workingwithactions/conditionalsigning/","a_starburst#0",""
"2023-04-15,11:46:25","a_starburst","#0","i just used checkAndSignAuthMessage and not checkAndSignEvmAuthMessage explicitly","sardine_can#0",""
"2023-04-15,11:49:10","a_starburst","#0","it looks like the documentation suggests that Actions use ACC, but I'm wondering if ACCs can use Actions","sardine_can#0",""
